spkid,full_name,neo,pha,sats,diameter,GM,BV,UB,IR,per_y
20000606,606 Brangane (A906 SK),N,N,0,35.758,,0.770,0.391,,4.16
20000607,607 Jenny (A906 SH),N,N,0,67.520,,,,,4.81
20000608,608 Adolfine (A916 OH),N,N,0,20.365,,,,,5.25
20000609,609 Fulvia (A906 SL),N,N,0,54.17,,,,,5.42
20000610,610 Valeska (A906 SN),N,N,0,19.153,,,,,5.45
20000611,611 Valeria (A906 SM),N,N,0,57.468,,0.817,0.414,,5.13
20000612,612 Veronika (A906 TC),N,N,0,38.767,,,,,5.61
20000613,613 Ginevra (A906 TD),N,N,0,81.344,,0.692,0.285,,4.99
20000614,614 Pia (A906 TE),N,N,0,29.191,,,,,4.42
20000615,615 Roswitha (A906 TF),N,N,0,48.626,,0.708,0.315,,4.27
20000616,616 Elly (A906 UK),N,N,0,21.170,,0.889,0.442,,4.08
20000617,617 Patroclus (A906 UL),N,N,1,140.362,,0.677,0.215,,11.9
20000618,618 Elfriede (A906 UM),N,N,0,131.292,,0.696,0.317,,5.7
20000619,619 Triberga (A906 UN),N,N,0,29.051,,0.852,0.477,,4
20000621,621 Werdandi (A906 VM),N,N,0,29.726,,0.650,0.285,,5.53
20000622,622 Esther (A906 VN),N,N,0,21.874,,0.814,0.445,,3.75
20000623,623 Chimaera (A907 BC),N,N,0,44.09,,0.714,0.324,,3.86
20000624,624 Hektor (A907 CF),N,N,1,225,,0.776,0.249,,12.1
20000625,625 Xenia (A907 CG),N,N,0,28.287,,,,,4.3
20000626,626 Notburga (A907 CH),N,N,0,73.236,,0.705,0.332,,4.13
20000627,627 Charis (A907 EJ),N,N,0,38.018,,0.680,0.261,,4.95
20000628,628 Christine (A907 EK),N,N,0,48.239,,0.813,0.321,,4.15
20000629,629 Bernardina (A907 EL),N,N,0,35.087,,,,,5.54
20000630,630 Euphemia (A907 EM),N,N,0,15.542,,,,,4.25
20000631,631 Philippina (A907 FD),N,N,0,50.491,,0.864,0.439,,4.67
20000633,633 Zelima (A907 JH),N,N,0,33.387,,0.765,0.445,,5.25
20000634,634 Ute (A907 JJ),N,N,0,74.017,,,,,5.33
20000635,635 Vundtia (A907 LA),N,N,0,94.415,,0.675,0.336,,5.57
20000636,636 Erika (A907 CE),N,N,0,73.147,,,,,4.97
20000637,637 Chrysothemis (A907 EN),N,N,0,24.194,,,,,5.66
20000638,638 Moira (A917 RC),N,N,0,59.594,,,,,4.52
20000639,639 Latona (A907 OA),N,N,0,78.509,,0.836,0.477,,5.24
20000640,640 Brambilla (A907 QA),N,N,0,62.667,,0.753,0.465,,5.62
20000642,642 Clara (A907 RJ),N,N,0,33.36,,0.897,0.417,,5.69
20000643,643 Scheherezade (A907 RK),N,N,0,64.997,,0.719,0.302,,6.17
20000644,644 Cosima (A907 RG),N,N,0,17.016,,0.816,0.413,,4.19
20000645,645 Agrippina (A907 RP),N,N,0,28.916,,0.871,0.412,,5.76
20000648,648 Pippa (A907 RN),N,N,0,68.27,,0.676,0.278,,5.71
20000650,650 Amalasuntha (A907 TL),N,N,0,18.609,,,,,3.85
20000651,651 Antikleia (A907 TK),N,N,0,31.895,,0.847,0.489,,5.25
20000652,652 Jubilatrix (A907 VS),N,N,0,15.595,,,,,4.09
20000653,653 Berenike (A907 WC),N,N,0,49.793,,0.833,0.424,,5.23
20000654,654 Zelinda (A908 AM),N,N,0,160.736,,0.698,0.328,,3.48
20000655,655 Briseis (A907 VT),N,N,0,29.057,,,,,5.17
20000656,656 Beagle (A917 ST),N,N,0,62.604,,,,,5.6
20000657,657 Gunlod (A908 BK),N,N,0,39.401,,,,,4.22
20000658,658 Asteria (A908 BL),N,N,0,21.894,,0.870,0.360,,4.82
20000659,659 Nestor (A908 FE),N,N,0,112.320,,0.719,0.249,,11.8
20000660,660 Crescentia (A908 AN),N,N,0,42.302,,0.860,0.475,,4.03
20000661,661 Cloelia (A908 DD),N,N,0,40.081,,0.793,0.395,,5.24
20000662,662 Newtonia (A908 FF),N,N,0,22.127,,,,,4.08
20000663,663 Gerlinde (A908 MB),N,N,0,107.795,,0.677,0.308,,5.36
20000664,664 Judith (A908 MC),N,N,0,85.214,,0.695,0.238,,5.68
20000665,665 Sabine (A908 OE),N,N,0,51.09,,,,,5.57
20000666,666 Desdemona (A908 OG),N,N,0,32.741,,,,,4.18
20000667,667 Denise (A908 OF),N,N,0,88.630,,,,,5.69
20000668,668 Dora (A908 OH),N,N,0,21.517,,,,,4.67
20000669,669 Kypria (A908 QF),N,N,0,29.227,,0.820,0.470,,5.24
20000670,670 Ottegebe (A908 QG),N,N,0,35.886,,,,,4.7
20000671,671 Carnegia (A908 SJ),N,N,0,60.604,,,,,5.44
20000672,672 Astarte (A908 SH),N,N,0,35.584,,,,,4.08
20000673,673 Edda (A908 SG),N,N,0,37.622,,0.782,0.427,,4.72
20000674,674 Rachele (A908 UK),N,N,0,96.171,,0.840,0.415,,5
20000675,675 Ludmilla (A908 QH),N,N,0,76,,0.847,0.444,,4.61
20000676,676 Melitta (A909 BO),N,N,0,78.369,,,,,5.36
20000677,677 Aaltje (A909 BP),N,N,0,32.403,,,,,5.08
20000678,678 Fredegundis (A909 BQ),N,N,0,39.585,,,,,4.12
20000679,679 Pax (A909 BR),N,N,0,63.909,,0.857,0.447,,4.16
20000680,680 Genoveva (A909 HF),N,N,0,83.92,,0.689,0.271,,5.55
20000681,681 Gorgo (A909 JB),N,N,0,20.390,,,,,5.48
20000683,683 Lanzia (A909 OA),N,N,0,83.04,,0.689,0.305,,5.5
20000684,684 Hildburg (A909 PB),N,N,0,19.040,,0.960,0.500,,3.8
20000686,686 Gersuind (A909 QA),N,N,0,55.258,,0.839,0.424,,4.17
20000687,687 Tinette (A909 QB),N,N,0,21.533,,0.681,0.259,,4.49
20000688,688 Melanie (A909 QC),N,N,0,41.614,,0.760,,,4.43
20000689,689 Zita (A916 RB),N,N,0,15.621,,0.710,0.306,,3.52
20000690,690 Wratislavia (A909 UE),N,N,0,134.65,,0.675,0.316,,5.6
20000691,691 Lehigh (A909 XB),N,N,0,79.451,,0.743,0.340,,5.23
20000692,692 Hippodamia (A901 VJ),N,N,0,42.771,,0.860,0.435,,6.22
20000693,693 Zerbinetta (A909 SD),N,N,0,82.114,,0.776,0.411,,5.05
20000694,694 Ekard (A909 VC),N,N,0,121.891,,0.712,0.347,,4.36
20000695,695 Bella (A909 VD),N,N,0,40.620,,0.871,0.408,,4.05
20000696,696 Leonora (A916 BD),N,N,0,81.580,,,,,5.65
20000697,697 Galilea (A910 CL),N,N,0,80.14,,0.735,0.391,,4.89
20000698,698 Ernestina (A910 ED),N,N,0,27.037,,,,,4.85
20000700,700 Auravictrix (A910 LD),N,N,0,16.421,,,,,3.33
20000701,701 Oriola (A910 ND),N,N,0,42.943,,0.660,0.296,,5.23
20000702,702 Alauda (A910 OA),N,N,1,190.980,,0.665,0.316,,5.71
20000704,704 Interamnia (A910 TC),N,N,0,306.313,5,0.645,0.259,,5.34
20000705,705 Erminia (A910 TE),N,N,0,132.261,,0.696,0.288,,5
20000706,706 Hirundo (A910 TF),N,N,0,30.819,,,,,4.5
20000708,708 Raphaela (A911 CB),N,N,0,21.43,,0.880,0.376,,4.36
20000709,709 Fringilla (A911 CC),N,N,0,95.173,,0.715,0.326,,4.98
20000710,710 Gertrud (A911 DB),N,N,0,29.208,,,,,5.54
20000712,712 Boliviana (A911 FF),N,N,0,124.125,,0.743,0.353,,4.14
20000713,713 Luscinia (A911 HG),N,N,0,97.968,,0.663,0.281,,6.28
20000714,714 Ulula (A911 KG),N,N,0,41.343,,0.884,0.454,,4.04
20000715,715 Transvaalia (A911 HH),N,N,0,25.458,,,,,4.6
20000716,716 Berkeley (A911 OC),N,N,0,19.768,,0.860,0.351,,4.72
20000717,717 Wisibada (A911 QK),N,N,0,27.656,,0.701,0.242,,5.55
20000718,718 Erida (A911 SA),N,N,0,70.911,,,,,5.36
20000720,720 Bohlinia (A911 UL),N,N,0,33.73,,0.806,0.440,,4.9
20000721,721 Tabora (A911 UM),N,N,0,86.309,,0.782,0.240,,6.69
20000723,723 Hammonia (A911 UO),N,N,0,23.456,,,,,5.18
20000725,725 Amanda (A911 UQ),N,N,0,23.687,,0.738,0.417,,4.12
20000726,726 Joella (A911 WC),N,N,0,44.02,,,,,4.11
20000727,727 Nipponia (A912 CF),N,N,0,32.17,,0.801,0.273,,4.11
20000729,729 Watsonia (A912 CE),N,N,0,50.025,,0.780,0.375,,4.58
20000731,731 Sorga (A912 GH),N,N,0,34.597,,0.691,0.312,,5.16
20000732,732 Tjilaki (A912 HK),N,N,0,29.791,,,,,3.85
20000733,733 Mocia (A912 SA),N,N,0,98.493,,0.704,0.281,,6.26
20000734,734 Benda (A912 TF),N,N,0,67.318,,,,,5.58
20000735,735 Marghanna (A912 XD),N,N,0,67.976,,0.705,0.318,,4.51
20000736,736 Harvard (A912 WC),N,N,0,17.111,,0.900,0.510,,3.27
20000737,737 Arequipa (A912 XC),N,N,0,47.804,,0.832,0.208,,4.17
20000738,738 Alagasta (A913 AF),N,N,0,62.79,,0.763,,,5.29
20000739,739 Mandeville (A913 CH),N,N,0,104.517,,0.720,0.312,,4.53
20000740,740 Cantabia (A913 CK),N,N,0,90.90,,0.708,0.324,,5.34
20000741,741 Botolphia (A913 CJ),N,N,0,29.64,,,,,4.49
20000742,742 Edisona (A913 DC),N,N,0,47.087,,0.842,0.405,,5.23
20000743,743 Eugenisis (A913 DD),N,N,0,51.072,,,,,4.67
20000744,744 Aguntina (A913 DE),N,N,0,58.636,,0.657,0.161,,5.67
20000745,745 Mauritia (A913 EH),N,N,0,24.711,,,,,5.88
20000746,746 Marlu (A913 EJ),N,N,0,74.274,,0.726,0.283,,5.49
20000747,747 Winchester (A913 EK),N,N,0,171.71,,0.713,0.317,,5.2
20000748,748 Simeisa (A913 EL),N,N,0,103.714,,0.694,0.206,,7.86
20000750,750 Oskar (A913 HF),N,N,0,22.526,,0.603,0.220,,3.82
20000751,751 Faina (A913 HE),N,N,0,113.699,,0.685,0.376,,4.07
20000752,752 Sulamitis (A913 HG),N,N,0,60.171,,,,,3.86
20000753,753 Tiflis (A913 HH),N,N,0,20.922,,0.936,0.491,,3.55
20000754,754 Malabar (A906 QH),N,N,0,94.522,,0.695,0.335,,5.16
20000755,755 Quintilla (A908 GC),N,N,0,41.210,,0.688,0.220,,5.72
20000756,756 Lilliana (A908 HD),N,N,0,64.837,,,,,5.72
20000757,757 Portlandia (A908 TG),N,N,0,32.894,,0.674,0.242,,3.66
20000758,758 Mancunia (A912 KB),N,N,0,88.985,,0.745,0.418,,5.7
20000759,759 Vinifera (A913 QC),N,N,0,52.926,,,,,4.24
20000760,760 Massinga (A913 QD),N,N,0,71.29,,0.947,0.557,,5.59
20000761,761 Brendelia (A913 RE),N,N,0,20.763,,0.758,0.412,,4.84
20000762,762 Pulcova (A913 RD),N,N,1,147.343,,0.658,0.345,,5.6
20000764,764 Gedania (A913 SF),N,N,0,58.28,,0.737,0.400,,5.71
20000766,766 Moguntia (A913 SH),N,N,0,41.044,,0.802,0.380,,5.25
20000767,767 Bondia (A913 SD),N,N,0,43.039,,,,,5.52
20000768,768 Struveana (A913 TC),N,N,0,32.597,,0.717,0.242,,5.55
20000769,769 Tatjana (A913 TD),N,N,0,96.720,,,,,5.64
20000770,770 Bali (A913 UG),N,N,0,16.388,,0.900,0.557,,3.31
20000771,771 Libera (A913 WB),N,N,0,29.322,,0.687,0.300,,4.32
20000772,772 Tanete (A913 YD),N,N,0,126.473,,0.671,0.342,,5.2
20000773,773 Irmintraud (A913 YF),N,N,0,91.672,,0.706,0.284,,4.84
20000774,774 Armor (A913 YE),N,N,0,50.214,,,,,5.32
20000775,775 Lumiere (A914 AA),N,N,0,31.958,,0.818,0.432,,5.23
20000776,776 Berbericia (A914 BE),N,N,0,151.711,,0.724,0.390,,5.01
20000777,777 Gutemberga (A914 BF),N,N,0,71.749,,,,,5.77
20000778,778 Theobalda (A914 BG),N,N,0,55.317,,0.617,0.256,,5.67
20000779,779 Nina (A914 BH),N,N,0,80.572,,,,,4.35
20000780,780 Armenia (A914 BJ),N,N,0,126.263,,,,,5.49
20000781,781 Kartvelia (A914 BK),N,N,0,72.927,,,,,5.76
20000783,783 Nora (A914 FB),N,N,0,38.719,,,,,3.58
20000784,784 Pickeringia (A914 FC),N,N,0,75.596,,,,,5.46
20000785,785 Zwetana (A914 FD),N,N,0,49.460,,0.645,0.166,,4.13
20000786,786 Bredichina (A914 HD),N,N,0,108.309,,0.692,0.254,,5.68
20000787,787 Moskva (A914 HC),N,N,0,27.927,,,,,4.05
20000788,788 Hohensteina (A914 HE),N,N,0,111.295,,,,,5.52
20000789,789 Lena (A914 MA),N,N,0,22.483,,,,,4.4
20000790,790 Pretoria (A912 BE),N,N,0,170.37,,0.706,0.309,,6.27
20000791,791 Ani (A914 MB),N,N,0,116.865,,0.708,0.282,,5.52
20000792,792 Metcalfia (A907 FC),N,N,0,61.804,,0.708,0.213,,4.25
20000793,793 Arizona (A907 GZ),N,N,0,26.636,,0.822,,,4.68
20000794,794 Irenaea (A914 QB),N,N,0,35.703,,,,,5.54
20000795,795 Fini (A914 SF),N,N,0,85.263,,,,,4.56
20000796,796 Sarita (A914 UF),N,N,0,43.580,,0.715,0.248,,4.28
20000797,797 Montana (A914 WG),N,N,0,21.197,,0.887,0.505,,4.04
20000798,798 Ruth (A914 WH),N,N,0,43.19,,0.797,0.407,,5.25
20000799,799 Gudula (A915 EA),N,N,0,47.185,,,,,4.05
20000800,800 Kressmannia (A915 FG),N,N,0,15.429,,0.923,0.515,,3.25
20000801,801 Helwerthia (A915 FH),N,N,0,32.404,,0.727,0.273,,4.2
20000803,803 Picka (A915 FL),N,N,0,46.50,,,,,5.72
20000804,804 Hispania (A915 FK),N,N,0,137.952,,0.727,0.390,,4.78
20000805,805 Hormuthia (A915 HD),N,N,0,73.095,,0.700,0.277,,5.71
20000806,806 Gyldenia (A915 HE),N,N,0,83.103,,,,,5.74
20000807,807 Ceraskia (A915 HF),N,N,0,21.241,,0.845,0.447,,5.24
20000808,808 Merxia (A901 TG),N,N,0,30.923,,,,,4.55
20000811,811 Nauheima (A915 RT),N,N,0,16.105,,0.865,0.447,,4.93
20000814,814 Tauris (A916 AE),N,N,0,102.229,,0.701,0.316,,5.62
20000815,815 Coppelia (A916 CC),N,N,0,16.869,,,,,4.33
20000816,816 Juliana (A916 CE),N,N,0,50.745,,,,,5.22
20000817,817 Annika (A916 CD),N,N,0,22.891,,,,,4.17
20000818,818 Kapteynia (A916 DF),N,N,0,64.255,,,,,5.65
20000820,820 Adriana (A916 FJ),N,N,0,58.65,,,,,5.55
20000821,821 Fanny (A916 GH),N,N,0,28.856,,0.706,0.321,,4.62
20000824,824 Anastasia (A916 FF),N,N,0,32.457,,0.848,0.410,,4.67
20000826,826 Henrika (A916 HD),N,N,0,22.556,,,,,4.47
20000828,828 Lindemannia (A916 QH),N,N,0,47.891,,,,,5.7
20000829,829 Academia (A916 QF),N,N,0,42.685,,,,,4.14
20000830,830 Petropolitana (A917 YD),N,N,0,41.328,,0.899,0.500,,5.75
20000832,832 Karin (A916 SE),N,N,0,15.812,,0.830,0.390,,4.85
20000833,833 Monica (A916 SF),N,N,0,21.990,,,,,5.23
20000834,834 Burnhamia (A916 SG),N,N,0,61.278,,0.752,0.472,,5.7
20000835,835 Olivia (A916 SH),N,N,0,30.418,,,,,5.78
20000838,838 Seraphina (A916 SL),N,N,0,58.095,,0.703,0.324,,4.94
20000839,839 Valborg (A916 SM),N,N,0,20.39,,,,,4.23
20000840,840 Zenobia (A916 SN),N,N,0,27.306,,,,,5.53
20000842,842 Kerstin (A916 TB),N,N,0,43.576,,,,,5.83
20000844,844 Leontina (A916 TC),N,N,0,42.154,,,,,5.73
20000845,845 Naema (A916 WM),N,N,0,52.677,,,,,5.04
20000846,846 Lipperta (A916 WN),N,N,0,52.41,,0.610,0.390,,5.55
20000847,847 Agnia (A915 RP),N,N,0,24.931,,0.856,0.496,,4.64
20000848,848 Inna (A915 RQ),N,N,0,33.027,,,,,5.49
20000849,849 Ara (A915 UB),N,N,0,80.756,,0.701,0.252,,5.58
20000850,850 Altona (A916 FG),N,N,0,80.90,,,,,5.19
20000852,852 Wladilena (A916 GM),N,N,0,26.541,,,,,3.63
20000853,853 Nansenia (A916 GN),N,N,0,27.593,,0.710,0.290,,3.52
20000856,856 Backlunda (A916 GQ),N,N,0,45.449,,0.680,,,3.8
20000858,858 El Djezair (A916 KF),N,N,0,22.519,,,,,4.71
20000859,859 Bouzareah (A916 TD),N,N,0,65.417,,,,,5.79
20000860,860 Ursina (A917 BE),N,N,0,34.561,,0.658,0.205,,4.67
20000861,861 Aida (A917 BF),N,N,0,66.85,,,,,5.57
20000862,862 Franzia (A917 BG),N,N,0,27.033,,,,,4.7
20000863,863 Benkoela (A917 CG),N,N,0,38.724,,1.077,0.633,,5.74
20000865,865 Zubaida (A917 CH),N,N,0,17.77,,,,,3.75
20000866,866 Fatme (A917 DG),N,N,0,78.061,,,,,5.52
20000867,867 Kovacia (A917 DH),N,N,0,24.113,,,,,5.38
20000868,868 Lova (A917 HB),N,N,0,50.692,,0.711,0.362,,4.45
20000869,869 Mellena (A917 JB),N,N,0,21.193,,,,,4.41
20000872,872 Holda (A917 KH),N,N,0,34.431,,0.726,0.275,,4.51
20000873,873 Mechthild (A917 KJ),N,N,0,34.471,,0.684,0.319,,4.26
20000874,874 Rotraut (A917 KK),N,N,0,58.287,,,,,5.6
20000876,876 Scott (A917 MB),N,N,0,22.420,,0.807,0.375,,5.21
20000877,877 Walkure (A915 RV),N,N,0,38.41,,0.636,0.250,,3.92
20000879,879 Ricarda (A917 OB),N,N,0,18.312,,,,,4.03
20000880,880 Herba (A917 OC),N,N,0,32.329,,0.634,0.301,,5.2
20000882,882 Swetlana (A917 PB),N,N,0,42.440,,,,,5.52
20000884,884 Priamus (A917 SU),N,N,0,101.093,,0.718,0.229,,11.9
20000885,885 Ulrike (A917 SV),N,N,0,30.537,,,,,5.45
20000886,886 Washingtonia (A917 WA),N,N,0,86.793,,,,,5.64
20000888,888 Parysatis (A918 CE),N,N,0,44.749,,0.879,0.498,,4.46
20000889,889 Erynia (A918 EN),N,N,0,16.682,,,,,3.83
20000890,890 Waltraut (A918 EO),N,N,0,28.376,,0.770,0.330,,5.26
20000891,891 Gunhild (A918 KB),N,N,0,55.747,,,,,4.84
20000892,892 Seeligeria (A918 KC),N,N,0,74.481,,,,,5.79
20000893,893 Leopoldina (A918 KD),N,N,0,85.992,,0.670,0.226,,5.34
20000894,894 Erda (A918 LA),N,N,0,28.309,,,,,5.51
20000895,895 Helio (A918 NA),N,N,0,109.568,,,,,5.73
20000897,897 Lysistrata (A918 PF),N,N,0,24.337,,0.831,0.396,,4.05
20000899,899 Jokaste (A918 PH),N,N,0,31.018,,0.676,0.255,,4.95
20000900,900 Rosalinde (A918 PJ),N,N,0,19.618,,0.860,0.390,,3.89
20000903,903 Nealley (A918 RH),N,N,0,58.065,,,,,5.84
20000904,904 Rockefellia (A918 UC),N,N,0,49.146,,,,,5.18
20000906,906 Repsolda (A918 UF),N,N,0,65.752,,,,,4.92
20000907,907 Rhoda (A918 VA),N,N,0,82.660,,0.709,0.269,,4.68
20000908,908 Buda (A918 WD),N,N,0,30.749,,0.820,0.350,,3.89
20000909,909 Ulla (A919 CA),N,N,0,116.44,,0.689,0.279,,6.69
20000910,910 Anneliese (A919 EC),N,N,0,48.590,,,,,5
20000911,911 Agamemnon (A919 FB),N,N,0,131.038,,0.760,0.215,,12.2
20000912,912 Maritima (A919 HC),N,N,0,82.675,,,,,5.54
20000914,914 Palisana (A919 NC),N,N,0,76.190,,0.741,0.368,,3.86
20000916,916 America (A915 PE),N,N,0,33.23,,,,,3.64
20000917,917 Lyka (A915 RR),N,N,0,34.878,,,,,3.68
20000918,918 Itha (A919 QD),N,N,0,21.561,,,,,4.85
20000919,919 Ilsebill (A918 UD),N,N,0,33.500,,,,,4.61
20000920,920 Rogeria (A919 RC),N,N,0,26.656,,0.800,0.300,,4.25
20000921,921 Jovita (A919 RD),N,N,0,55.312,,,,,5.63
20000922,922 Schlutia (A919 SJ),N,N,0,19.228,,,,,4.41
20000923,923 Herluga (A919 SK),N,N,0,34.553,,,,,4.23
20000924,924 Toni (A919 UF),N,N,0,85.49,,0.720,0.340,,5.04
20000925,925 Alphonsina (A920 AA),N,N,0,57.505,,0.850,0.454,,4.43
20000926,926 Imhilde (A920 CB),N,N,0,48.48,,,,,5.15
20000927,927 Ratisbona (A920 DB),N,N,0,75.892,,0.722,0.401,,5.77
20000928,928 Hildrun (A920 DC),N,N,0,62.817,,,,,5.57
20000930,930 Westphalia (A920 EE),N,N,0,34.922,,,,,3.79
20000931,931 Whittemora (A920 FB),N,N,0,45.298,,0.700,0.218,,5.64
20000932,932 Hooveria (A920 FC),N,N,0,58.978,,0.673,0.328,,3.76
20000933,933 Susi (1927 CH),N,N,0,21.82,,,,,3.65
20000934,934 Thuringia (A920 PA),N,N,0,53.714,,,,,4.56
20000936,936 Kunigunde (A920 RB),N,N,0,43.227,,,,,5.55
20000938,938 Chlosinde (A920 RC),N,N,0,33.466,,,,,5.59
20000940,940 Kordula (A920 TE),N,N,0,79.852,,0.580,0.363,,6.18
20000941,941 Murray (A920 TF),N,N,0,18.217,,0.703,0.310,,4.64
20000942,942 Romilda (A920 TG),N,N,0,36.772,,,,,5.63
20000943,943 Begonia (A920 UA),N,N,0,70.572,,0.783,,,5.49
20000945,945 Barcelona (A921 CB),N,N,0,25.618,,0.809,0.389,,4.28
20000946,946 Poesia (A921 CD),N,N,0,36.210,,0.667,0.336,,5.51
20000947,947 Monterosa (A921 CC),N,N,0,26.060,,,,,4.57
20000948,948 Jucunda (A921 EL),N,N,0,17.331,,,,,5.27
20000949,949 Hel (A921 EM),N,N,0,63.494,,,,,5.18
20000952,952 Caia (A916 US),N,N,0,88.692,,,,,5.17
20000953,953 Painleva (A921 HB),N,N,0,24.062,,,,,4.65
20000954,954 Li (A921 PC),N,N,0,58.771,,0.625,0.310,,5.53
20000955,955 Alstede (A921 PD),N,N,0,17.33,,,,,4.18
20000957,957 Camelia (A921 RF),N,N,0,91.548,,,,,4.99
20000958,958 Asplinda (A921 SD),N,N,0,45.112,,0.834,,,8.03
20000959,959 Arne (A921 SE),N,N,0,45.176,,,,,5.66
20000961,961 Gunnie (A921 TH),N,N,0,36.571,,,,,4.42
20000964,964 Subamara (A921 UL),N,N,0,19.835,,,,,5.32
20000965,965 Angelica (A921 VB),N,N,0,60.857,,,,,5.63
20000966,966 Muschi (A921 VD),N,N,0,25.509,,0.867,0.441,,4.49
20000968,968 Petunia (A921 WJ),N,N,0,24.422,,0.869,0.372,,4.86
20000969,969 Leocadia (A921 VC),N,N,0,17.321,,0.621,0.227,,3.87
20000971,971 Alsatia (A921 WH),N,N,0,60.867,,0.669,0.298,,4.29
20000972,972 Cohnia (A922 BD),N,N,0,77.827,,,,,5.34
20000973,973 Aralia (A922 FB),N,N,0,51.609,,,,,5.76
20000974,974 Lioba (A922 FC),N,N,0,25.001,,0.912,0.468,,4.03
20000975,975 Perseverantia (A922 FE),N,N,0,22.169,,0.845,0.425,,4.77
20000976,976 Benjamina (A922 FD),N,N,0,83.195,,0.740,0.250,,5.7
20000977,977 Philippa (A922 GA),N,N,0,65.471,,0.712,0.370,,5.52
20000978,978 Aidamina (A922 KE),N,N,0,92.105,,0.677,0.252,,5.74
20000979,979 Ilsewa (A922 MA),N,N,0,35.741,,,,,5.61
20000980,980 Anacostia (A921 WG),N,N,0,74.679,,0.915,0.532,,4.54
20000981,981 Martina (A917 SW),N,N,0,32.545,,0.620,0.330,,5.45
20000982,982 Franklina (A922 KF),N,N,0,33.227,,,,,5.38
20000983,983 Gunila (A922 OD),N,N,0,73.87,,0.744,0.267,,5.61
20000984,984 Gretia (A922 QD),N,N,0,32.449,,,,,4.7
20000986,986 Amelia (A922 UA),N,N,0,48.677,,,,,5.54
20000987,987 Wallia (A922 UB),N,N,0,52.651,,,,,5.55
20000988,988 Appella (A922 VC),N,N,0,20.431,,,,,5.56
20000990,990 Yerkes (A922 WE),N,N,0,21.428,,,,,4.36
20000991,991 McDonalda (A922 UC),N,N,0,38.556,,0.660,0.370,,5.55
20000992,992 Swasey (A922 VD),N,N,0,27.585,,,,,5.26
20000994,994 Otthild (A923 FB),N,N,0,20.786,,0.860,0.420,,4.02
20000995,995 Sternberga (A923 LC),N,N,0,20.222,,,,,4.23
20000996,996 Hilaritas (A923 FC),N,N,0,29.128,,0.686,0.392,,5.43
20000997,997 Priska (A923 NC),N,N,0,20.391,,,,,4.36
20000998,998 Bodea (A923 PC),N,N,0,31.761,,,,,5.5
20000999,999 Zachia (A923 PE),N,N,0,16.848,,,,,4.22
20001000,1000 Piazzia (A923 PF),N,N,0,47.78,,,,,5.65
20001001,1001 Gaussia (A923 PD),N,N,0,72.711,,0.689,0.265,,5.76
20001002,1002 Olbersia (A923 PJ),N,N,0,22.938,,,,,4.65
20001003,1003 Lilofee (A923 RV),N,N,0,33.678,,,,,5.56
20001004,1004 Belopolskya (A923 RR),N,N,0,71.60,,0.720,0.120,,6.29
20001005,1005 Arago (A923 RS),N,N,0,61.132,,,,,5.63
20001006,1006 Lagrangea (A923 RU),N,N,0,35.310,,,,,5.57
20001007,1007 Pawlowia (A923 TD),N,N,0,18.264,,,,,4.46
20001008,1008 La Paz (A923 UD),N,N,0,41.061,,,,,5.44
20001010,1010 Marlene (A923 VH),N,N,0,46.876,,,,,5.02
20001012,1012 Sarema (A924 AD),N,N,0,20.905,,0.693,0.189,,3.9
20001013,1013 Tombecka (A924 BL),N,N,0,34.613,,0.755,0.370,,4.4
20001014,1014 Semphyra (A924 BM),N,N,0,17.487,,,,,4.68
20001015,1015 Christa (A924 CF),N,N,0,82.350,,0.693,0.320,,5.74
20001017,1017 Jacqueline (A924 CH),N,N,0,40.152,,,,,4.21
20001018,1018 Arnolda (A924 ET),N,N,0,16.557,,,,,4.05
20001021,1021 Flammario (A924 EW),N,N,0,100.765,,0.656,0.230,,4.53
20001022,1022 Olympiada (A924 MB),N,N,0,34.297,,,,,4.7
20001023,1023 Thomana (A924 MC),N,N,0,58.27,,0.764,0.493,,5.65
20001024,1024 Hale (A923 YO13),N,N,0,43.274,,,,,4.86
20001027,1027 Aesculapia (A923 YO11),N,N,0,31.225,,,,,5.61
20001028,1028 Lydina (A923 VF),N,N,0,88.526,,0.684,0.276,,6.31
20001029,1029 La Plata (A924 HB),N,N,0,20.78,,0.787,0.390,,4.91
20001030,1030 Vitja (A924 KD),N,N,0,59.717,,,,,5.51
20001031,1031 Arctica (A924 LC),N,N,0,75.400,,0.680,0.325,,5.32
20001032,1032 Pafuri (A924 KE),N,N,0,65.658,,,,,5.54
20001033,1033 Simona (A924 RH),N,N,0,19.195,,,,,5.2
20001035,1035 Amata (A924 SF),N,N,0,56.063,,,,,5.59
20001036,1036 Ganymed (A924 UB),Y,N,0,37.675,,0.842,0.417,,4.35
20001038,1038 Tuckia (A924 WO),N,N,0,58.3,,0.768,0.232,,7.94
20001039,1039 Sonneberga (A924 WP),N,N,0,33.853,,,,,4.39
20001040,1040 Klumpkea (1925 BD),N,N,0,22.340,,,,,5.5
20001041,1041 Asta (1925 FA),N,N,0,60.571,,,,,5.38
20001042,1042 Amazone (1925 HA),N,N,0,63.920,,,,,5.82
20001043,1043 Beate (1925 HB),N,N,0,31.986,,0.900,0.455,,5.44
20001044,1044 Teutonia (A924 JD),N,N,0,17.511,,,,,4.13
20001046,1046 Edwin (A924 XF),N,N,0,29.084,,,,,5.16
