"full_name","neo","pha","sats","diameter","GM","BV","UB","IR","per_y","pdes","name"
"  1085 Amaryllis (1927 QH)",N,N,0,69.281,,,,,5.69,1085,Amaryllis
"  1086 Nata (1927 QL)",N,N,0,66.27,,,,,5.64,1086,Nata
"  1087 Arabis (1927 RD)",N,N,0,37.498,,0.823,0.370,,5.24,1087,Arabis
"  1091 Spiraea (1928 DT)",N,N,0,35.178,,,,,6.32,1091,Spiraea
"  1092 Lilium (A924 AE)",N,N,0,40.276,,0.840,0.330,,4.94,1092,Lilium
"  1093 Freda (1925 LA)",N,N,0,116.73,,0.679,0.356,,5.55,1093,Freda
"  1095 Tulipa (1926 GS)",N,N,0,27.875,,0.720,0.370,,5.27,1095,Tulipa
"  1096 Reunerta (1928 OB)",N,N,0,42.333,,,,,4.2,1096,Reunerta
"  1097 Vicia (1928 PC)",N,N,0,23.110,,,,,4.29,1097,Vicia
"  1098 Hakone (1928 RJ)",N,N,0,26.684,,,,,4.41,1098,Hakone
"  1099 Figneria (1928 RQ)",N,N,0,23.309,,,,,5.66,1099,Figneria
"  1101 Clematis (1928 SJ)",N,N,0,33.765,,,,,5.8,1101,Clematis
"  1102 Pepita (1928 VA)",N,N,0,36.632,,0.724,0.424,,5.37,1102,Pepita
"  1104 Syringa (1928 XA)",N,N,0,23.244,,,,,4.27,1104,Syringa
"  1105 Fragaria (1929 AB)",N,N,0,38.206,,0.776,0.419,,5.22,1105,Fragaria
"  1107 Lictoria (1929 FB)",N,N,0,79.079,,,,,5.69,1107,Lictoria
"  1108 Demeter (1929 KA)",N,N,0,25.285,,0.681,0.308,,3.78,1108,Demeter
"  1109 Tata (1929 CU)",N,N,0,61.817,,0.604,,,5.82,1109,Tata
"  1112 Polonia (1928 PE)",N,N,0,39.661,,0.797,0.447,,5.25,1112,Polonia
"  1113 Katja (1928 QC)",N,N,0,44.792,,,,,5.5,1113,Katja
"  1114 Lorraine (1928 WA)",N,N,0,75.631,,,,,5.45,1114,Lorraine
"  1115 Sabauda (1928 XC)",N,N,0,75.907,,,,,5.45,1115,Sabauda
"  1116 Catriona (1929 GD)",N,N,0,38.741,,,,,5.01,1116,Catriona
"  1118 Hanskya (1927 QD)",N,N,0,70.954,,,,,5.75,1118,Hanskya
"  1119 Euboea (1927 UB)",N,N,0,29.443,,,,,4.22,1119,Euboea
"  1124 Stroobantia (1928 TB)",N,N,0,24.450,,0.702,0.223,,5.02,1124,Stroobantia
"  1125 China (1957 UN1)",N,N,0,26.084,,,,,5.54,1125,China
"  1127 Mimi (1929 AJ)",N,N,0,46.006,,0.700,0.300,,4.18,1127,Mimi
"  1128 Astrid (1929 EB)",N,N,0,41.851,,,,,4.65,1128,Astrid
"  1129 Neujmina (1929 PH)",N,N,0,34.576,,0.780,0.410,,5.25,1129,Neujmina
"  1132 Hollandia (1929 RB1)",N,N,0,27.235,,,,,4.4,1132,Hollandia
"  1135 Colchis (1929 TA)",N,N,0,50.592,,,,,4.35,1135,Colchis
"  1136 Mercedes (1929 UA)",N,N,0,25.296,,,,,4.11,1136,Mercedes
"  1138 Attica (1929 WF)",N,N,0,23.681,,,,,5.59,1138,Attica
"  1140 Crimea (1929 YC)",N,N,0,29.179,,0.916,,,4.62,1140,Crimea
"  1142 Aetolia (1930 BC)",N,N,0,22.135,,,,,5.71,1142,Aetolia
"  1144 Oda (1930 BJ)",N,N,0,56.337,,0.706,0.249,,7.27,1144,Oda
"  1145 Robelmonte (1929 CC)",N,N,0,24.029,,,,,3.77,1145,Robelmonte
"  1146 Biarmia (1929 JF)",N,N,0,32.925,,0.690,0.247,,5.32,1146,Biarmia
"  1148 Rarahu (1929 NA)",N,N,0,27.512,,0.868,0.444,,5.24,1148,Rarahu
"  1149 Volga (1929 PF)",N,N,0,52.377,,0.690,0.250,,4.94,1149,Volga
"  1154 Astronomia (1927 CB)",N,N,0,55.715,,0.658,0.229,,6.24,1154,Astronomia
"  1157 Arabia (1929 QC)",N,N,0,29.113,,,,,5.68,1157,Arabia
"  1159 Granada (1929 RD)",N,N,0,28.641,,0.680,0.360,,3.67,1159,Granada
"  1161 Thessalia (1929 SF)",N,N,0,21.498,,,,,5.64,1161,Thessalia
"  1162 Larissa (1930 AC)",N,N,0,40.379,,0.761,0.226,,7.79,1162,Larissa
"  1163 Saga (1930 BA)",N,N,0,32.429,,,,,5.78,1163,Saga
"  1165 Imprinetta (1930 HM)",N,N,0,53.187,,,,,5.54,1165,Imprinetta
"  1166 Sakuntala (1930 MA)",N,N,0,26.011,,,,,4.04,1166,Sakuntala
"  1167 Dubiago (1930 PB)",N,N,0,63.12,,0.743,0.196,,6.31,1167,Dubiago
"  1171 Rusthawelia (1930 TA)",N,N,0,82.229,,0.678,0.255,,5.66,1171,Rusthawelia
"  1175 Margo (1930 UD)",N,N,0,24.266,,,,,5.75,1175,Margo
"  1177 Gonnessia (1930 WA)",N,N,0,91.98,,0.668,0.244,,6.12,1177,Gonnessia
"  1180 Rita (1931 GE)",N,N,0,97,,0.682,0.216,,7.94,1180,Rita
"  1181 Lilith (1927 CQ)",N,N,0,20.492,,,,,4.35,1181,Lilith
"  1183 Jutta (1930 DC)",N,N,0,23.751,,,,,3.68,1183,Jutta
"  1186 Turnera (1929 PL)",N,N,0,34.290,,0.790,0.430,,5.25,1186,Turnera
"  1187 Afra (1929 XC)",N,N,0,32.348,,,,,4.29,1187,Afra
"  1189 Terentia (1930 SG)",N,N,0,59.246,,,,,5.02,1189,Terentia
"  1191 Alfaterna (1931 CA)",N,N,0,47.397,,,,,4.92,1191,Alfaterna
"  1194 Aletta (1931 JG)",N,N,0,41.358,,,,,4.97,1194,Aletta
"  1196 Sheba (1931 KE)",N,N,0,25.274,,,,,4.32,1196,Sheba
"  1197 Rhodesia (1931 LD)",N,N,0,47.741,,0.740,,,4.9,1197,Rhodesia
"  1199 Geldonia (1931 RF)",N,N,0,30.395,,0.760,0.330,,5.25,1199,Geldonia
"  1200 Imperatrix (1931 RH)",N,N,0,42.006,,,,,5.35,1200,Imperatrix
"  1201 Strenua (1931 RK)",N,N,0,35.825,,,,,4.43,1201,Strenua
"  1202 Marina (1931 RL)",N,N,0,54.93,,,,,7.99,1202,Marina
"  1203 Nanna (1931 TA)",N,N,0,35.18,,,,,4.89,1203,Nanna
"  1207 Ostenia (1931 VT)",N,N,0,21.925,,,,,5.25,1207,Ostenia
"  1209 Pumma (1927 HA)",N,N,0,26.889,,,,,5.65,1209,Pumma
"  1210 Morosovia (1931 LB)",N,N,0,33.663,,0.830,,,5.22,1210,Morosovia
"  1211 Bressole (1931 XA)",N,N,0,45.809,,,,,5.02,1211,Bressole
"  1212 Francette (1931 XC)",N,N,0,76.387,,0.693,0.215,,7.84,1212,Francette
"  1213 Algeria (1931 XD)",N,N,0,29.175,,,,,5.55,1213,Algeria
"  1214 Richilde (1932 AA)",N,N,0,36.668,,,,,4.46,1214,Richilde
"  1222 Tina (1932 LA)",N,N,0,25.781,,,,,4.67,1222,Tina
"  1223 Neckar (1931 TG)",N,N,0,22.783,,0.840,0.405,,4.86,1223,Neckar
"  1227 Geranium (1931 TD)",N,N,0,46.269,,,,,5.79,1227,Geranium
"  1229 Tilia (1931 TP1)",N,N,0,27.795,,,,,5.78,1229,Tilia
"  1232 Cortusa (1931 TF2)",N,N,0,36.367,,,,,5.65,1232,Cortusa
"  1233 Kobresia (1931 TG2)",N,N,0,33.323,,,,,4.09,1233,Kobresia
"  1234 Elyna (1931 UF)",N,N,0,22.876,,,,,5.23,1234,Elyna
"  1236 Thais (1931 VX)",N,N,0,22.34,,0.785,0.383,,3.79,1236,Thais
"  1237 Genevieve (1931 XB)",N,N,0,39.81,,0.610,0.250,,4.23,1237,Genevieve
"  1238 Predappia (1932 CA)",N,N,0,20.606,,,,,4.35,1238,Predappia
"  1240 Centenaria (1932 CD)",N,N,0,63.035,,,,,4.85,1240,Centenaria
"  1241 Dysona (1932 EB1)",N,N,0,79.190,,0.750,0.290,,5.7,1241,Dysona
"  1242 Zambesia (1932 HL)",N,N,0,47.594,,,,,4.52,1242,Zambesia
"  1243 Pamela (1932 JE)",N,N,0,69.883,,,,,5.45,1243,Pamela
"  1244 Deira (1932 KE)",N,N,0,31.799,,,,,3.59,1244,Deira
"  1245 Calvinia (1932 KF)",N,N,0,29.751,,0.847,0.474,,4.92,1245,Calvinia
"  1247 Memoria (1932 QA)",N,N,0,38.906,,0.680,0.290,,5.54,1247,Memoria
"  1248 Jugurtha (1932 RO)",N,N,0,28.468,,,,,4.49,1248,Jugurtha
"  1250 Galanthus (1933 BD)",N,N,0,20.062,,,,,4.07,1250,Galanthus
"  1253 Frisia (1931 TV1)",N,N,0,21.682,,,,,5.65,1253,Frisia
"  1254 Erfordia (1932 JA)",N,N,0,51.540,,,,,5.57,1254,Erfordia
"  1255 Schilowa (1932 NC)",N,N,0,33.669,,,,,5.57,1255,Schilowa
"  1256 Normannia (1932 PD)",N,N,0,68.245,,0.737,0.239,,7.67,1256,Normannia
"  1257 Mora (1932 PE)",N,N,0,21.392,,0.630,0.320,,3.92,1257,Mora
"  1258 Sicilia (1932 PG)",N,N,0,45.669,,,,,5.69,1258,Sicilia
"  1259 Ogyalla (1933 BT)",N,N,0,36.111,,,,,5.5,1259,Ogyalla
"  1261 Legia (1933 FB)",N,N,0,32.576,,,,,5.56,1261,Legia
"  1262 Sniadeckia (1933 FE)",N,N,0,71.011,,0.740,0.380,,5.2,1262,Sniadeckia
"  1263 Varsavia (1933 FF)",N,N,0,49.29,,0.727,0.321,,4.35,1263,Varsavia
"  1264 Letaba (1933 HG)",N,N,0,66.040,,,,,4.85,1264,Letaba
"  1266 Tone (1927 BD)",N,N,0,75.470,,0.732,0.317,,6.18,1266,Tone
"  1267 Geertruida (1930 HD)",N,N,0,23.108,,,,,3.88,1267,Geertruida
"  1268 Libya (1930 HJ)",N,N,0,96.710,,0.663,0.228,,7.95,1268,Libya
"  1269 Rollandia (1930 SH)",N,N,0,104.893,,0.775,0.271,,7.73,1269,Rollandia
"  1271 Isergina (1931 TN)",N,N,0,47.524,,,,,5.57,1271,Isergina
"  1275 Cimbria (1932 WG)",N,N,0,27.622,,0.698,0.304,,4.39,1275,Cimbria
"  1276 Ucclia (1933 BA)",N,N,0,36.499,,,,,5.67,1276,Ucclia
"  1277 Dolores (1933 HA)",N,N,0,32.587,,0.730,0.378,,4.43,1277,Dolores
"  1280 Baillauda (1933 QB)",N,N,0,50.83,,0.671,0.360,,6.31,1280,Baillauda
"  1281 Jeanne (1933 QJ)",N,N,0,25.716,,,,,4.1,1281,Jeanne
"  1282 Utopia (1933 QM1)",N,N,0,57.702,,,,,5.51,1282,Utopia
"  1283 Komsomolia (1925 SC)",N,N,0,29.569,,,,,5.67,1283,Komsomolia
"  1284 Latvia (1933 OP)",N,N,0,41.128,,0.768,0.353,,4.3,1284,Latvia
"  1285 Julietta (1933 QF)",N,N,0,42.430,,,,,5.18,1285,Julietta
"  1286 Banachiewicza (1933 QH)",N,N,0,21.474,,0.850,0.430,,5.25,1286,Banachiewicza
"  1287 Lorcia (1933 QL)",N,N,0,21.678,,0.850,0.360,,5.23,1287,Lorcia
"  1288 Santa (1933 QM)",N,N,0,31.378,,0.710,0.300,,4.9,1288,Santa
"  1289 Kutaissi (1933 QR)",N,N,0,21.531,,0.800,0.380,,4.84,1289,Kutaissi
"  1291 Phryne (1933 RA)",N,N,0,27.418,,0.835,0.395,,5.22,1291,Phryne
"  1294 Antwerpia (1933 UB1)",N,N,0,37.199,,,,,4.41,1294,Antwerpia
"  1295 Deflotte (1933 WD)",N,N,0,47.407,,,,,6.24,1295,Deflotte
"  1296 Andree (1933 WE)",N,N,0,26.298,,,,,3.76,1296,Andree
"  1297 Quadea (1934 AD)",N,N,0,22.420,,,,,5.25,1297,Quadea
"  1298 Nocturna (1934 AE)",N,N,0,37.802,,,,,5.54,1298,Nocturna
"  1300 Marcelle (1934 CL)",N,N,0,28.194,,,,,4.64,1300,Marcelle
"  1301 Yvonne (1934 EA)",N,N,0,21.438,,,,,4.6,1301,Yvonne
"  1302 Werra (A924 SE)",N,N,0,35.041,,,,,5.5,1302,Werra
"  1303 Luthera (1928 FP)",N,N,0,81.685,,,,,5.83,1303,Luthera
"  1304 Arosa (1928 KC)",N,N,0,43.613,,,,,5.7,1304,Arosa
"  1305 Pongola (1928 OC)",N,N,0,24.110,,0.700,,,5.25,1305,Pongola
"  1306 Scythia (1930 OB)",N,N,0,66.780,,0.853,0.398,,5.57,1306,Scythia
"  1308 Halleria (1931 EB)",N,N,0,46.951,,,,,4.96,1308,Halleria
"  1309 Hyperborea (1931 TO)",N,N,0,57.570,,,,,5.75,1309,Hyperborea
"  1312 Vassar (1933 OT)",N,N,0,36.28,,,,,5.46,1312,Vassar
"  1315 Bronislawa (1933 SF1)",N,N,0,64.863,,,,,5.75,1315,Bronislawa
"  1319 Disa (1934 FO)",N,N,0,25.651,,,,,5.17,1319,Disa
"  1320 Impala (1934 JG)",N,N,0,37.331,,,,,5.17,1320,Impala
"  1321 Majuba (1934 JH)",N,N,0,37.137,,0.830,0.470,,5.04,1321,Majuba
"  1323 Tugela (1934 LD)",N,N,0,78.295,,,,,5.78,1323,Tugela
"  1326 Losaka (1934 NS)",N,N,0,26.336,,0.785,0.475,,4.36,1326,Losaka
"  1327 Namaqua (1934 RT)",N,N,0,22.318,,,,,4.63,1327,Namaqua
"  1328 Devota (1925 UA)",N,N,0,53.697,,0.695,0.210,,6.57,1328,Devota
"  1330 Spiridonia (1925 DB)",N,N,0,68.417,,0.670,0.170,,5.64,1330,Spiridonia
"  1331 Solvejg (1933 QS)",N,N,0,36.824,,0.640,0.350,,5.46,1331,Solvejg
"  1332 Marconia (1934 AA)",N,N,0,46.796,,,,,5.36,1332,Marconia
"  1334 Lundmarka (1934 OB)",N,N,0,27.621,,,,,4.97,1334,Lundmarka
"  1336 Zeelandia (1934 RW)",N,N,0,21.441,,0.810,0.366,,4.81,1336,Zeelandia
"  1337 Gerarda (1934 RA1)",N,N,0,40.875,,,,,4.97,1337,Gerarda
"  1339 Desagneauxa (1934 XB)",N,N,0,24.450,,0.790,0.425,,5.25,1339,Desagneauxa
"  1340 Yvette (1934 YA)",N,N,0,29.451,,,,,5.72,1340,Yvette
"  1341 Edmee (1935 BA)",N,N,0,23.859,,0.700,0.262,,4.54,1341,Edmee
"  1343 Nicole (1935 FC)",N,N,0,23.793,,,,,4.12,1343,Nicole
"  1345 Potomac (A908 CE)",N,N,0,72.976,,0.719,0.286,,7.95,1345,Potomac
"  1347 Patria (1931 VW)",N,N,0,32.40,,,,,4.13,1347,Patria
"  1349 Bechuana (1934 LJ)",N,N,0,24.249,,,,,5.23,1349,Bechuana
"  1350 Rosselia (1934 TA)",N,N,0,20.822,,0.854,0.373,,4.83,1350,Rosselia
"  1351 Uzbekistania (1934 TF)",N,N,0,60.010,,,,,5.71,1351,Uzbekistania
"  1353 Maartje (1935 CU)",N,N,0,39.013,,,,,5.22,1353,Maartje
"  1354 Botha (1935 GK)",N,N,0,41.732,,,,,5.53,1354,Botha
"  1356 Nyanza (1935 JH)",N,N,0,60.895,,,,,5.42,1356,Nyanza
"  1357 Khama (1935 ND)",N,N,0,38.321,,0.726,,,5.69,1357,Khama
"  1358 Gaika (1935 OB)",N,N,0,22.183,,,,,3.9,1358,Gaika
"  1359 Prieska (1935 OC)",N,N,0,46.096,,0.710,0.355,,5.5,1359,Prieska
"  1360 Tarka (1935 OD)",N,N,0,33.316,,,,,4.28,1360,Tarka
"  1361 Leuschneria (1935 QA)",N,N,0,29.637,,,,,5.4,1361,Leuschneria
"  1362 Griqua (1935 QG1)",N,N,0,26.936,,0.720,0.360,,5.76,1362,Griqua
"  1364 Safara (1935 VB)",N,N,0,21.197,,,,,5.25,1364,Safara
"  1366 Piccolo (1932 WA)",N,N,0,27.55,,0.710,0.180,,4.87,1366,Piccolo
"  1369 Ostanina (1935 QB)",N,N,0,42.401,,,,,5.52,1369,Ostanina
"  1371 Resi (1935 QJ)",N,N,0,27.155,,,,,5.72,1371,Resi
"  1372 Haremari (1935 QK)",N,N,0,26.491,,,,,4.6,1372,Haremari
"  1378 Leonce (1936 DB)",N,N,0,21.228,,,,,3.66,1378,Leonce
"  1380 Volodia (1936 FM)",N,N,0,21.188,,,,,5.58,1380,Volodia
"  1383 Limburgia (1934 RV)",N,N,0,23.399,,,,,5.41,1383,Limburgia
"  1384 Kniertje (1934 RX)",N,N,0,26.517,,,,,4.38,1384,Kniertje
"  1388 Aphrodite (1935 SS)",N,N,0,21.355,,0.860,0.490,,5.25,1388,Aphrodite
"  1390 Abastumani (1935 TA)",N,N,0,95.849,,0.685,0.189,,6.36,1390,Abastumani
"  1392 Pierre (1936 FO)",N,N,0,26.44,,0.757,0.258,,4.21,1392,Pierre
"  1397 Umtata (1936 PG)",N,N,0,20.798,,0.690,0.210,,4.39,1397,Umtata
"  1398 Donnera (1936 QL)",N,N,0,24.553,,,,,5.62,1398,Donnera
"  1403 Idelsonia (1936 QA)",N,N,0,26.531,,,,,4.48,1403,Idelsonia
"  1406 Komppa (1936 RF)",N,N,0,24.243,,,,,4.43,1406,Komppa
"  1407 Lindelof (1936 WC)",N,N,0,20.310,,,,,4.59,1407,Lindelof
"  1408 Trusanda (1936 WF)",N,N,0,35.423,,,,,5.49,1408,Trusanda
"  1409 Isko (1937 AK)",N,N,0,35.54,,,,,4.38,1409,Isko
"  1410 Margret (1937 AL)",N,N,0,21.083,,,,,5.24,1410,Margret
"  1411 Brauna (1937 AM)",N,N,0,28.272,,,,,5.21,1411,Brauna
"  1416 Renauxa (1937 EC)",N,N,0,27.552,,0.790,0.410,,5.24,1416,Renauxa
"  1420 Radcliffe (1931 RJ)",N,N,0,20.524,,,,,4.55,1420,Radcliffe
"  1421 Esperanto (1936 FQ)",N,N,0,43.31,,,,,5.43,1421,Esperanto
"  1424 Sundmania (1937 AJ)",N,N,0,64.691,,,,,5.7,1424,Sundmania
"  1427 Ruvuma (1937 KB)",N,N,0,35.406,,,,,4.56,1427,Ruvuma
"  1428 Mombasa (1937 NO)",N,N,0,52.464,,,,,4.71,1428,Mombasa
"  1434 Margot (1936 FD1)",N,N,0,27.178,,0.809,0.404,,5.23,1434,Margot
"  1436 Salonta (1936 YA)",N,N,0,53.769,,,,,5.58,1436,Salonta
"  1438 Wendeline (1937 TC)",N,N,0,37.511,,,,,5.61,1438,Wendeline
"  1439 Vogtia (1937 TE)",N,N,0,50.561,,0.750,0.320,,7.98,1439,Vogtia
"  1444 Pannonia (1938 AE)",N,N,0,26.363,,,,,5.6,1444,Pannonia
"  1445 Konkolya (1938 AF)",N,N,0,20.332,,0.658,0.332,,5.5,1445,Konkolya
"  1448 Lindbladia (1938 DF)",N,N,0,20.65,,,,,3.65,1448,Lindbladia
"  1452 Hunnia (1938 DZ1)",N,N,0,20.910,,,,,5.49,1452,Hunnia
"  1456 Saldanha (1937 NG)",N,N,0,37.815,,0.690,0.340,,5.74,1456,Saldanha
"  1459 Magnya (1937 VA)",N,N,0,29.188,,,,,5.6,1459,Magnya
"  1461 Jean-Jacques (1937 YL)",N,N,0,35.145,,0.715,0.210,,5.52,1461,Jean-Jacques
"  1462 Zamenhof (1938 CA)",N,N,0,27.366,,,,,5.58,1462,Zamenhof
"  1463 Nordenmarkia (1938 CB)",N,N,0,36.547,,,,,5.59,1463,Nordenmarkia
"  1464 Armisticia (1939 VO)",N,N,0,23.313,,,,,5.21,1464,Armisticia
"  1466 Mundleria (1938 KA)",N,N,0,22.131,,,,,3.67,1466,Mundleria
"  1467 Mashona (1938 OE)",N,N,0,89.160,,0.743,0.373,,6.24,1467,Mashona
"  1469 Linzia (1938 QD)",N,N,0,74.780,,,,,5.52,1469,Linzia
"  1470 Carla (1938 SD)",N,N,0,36.97,,,,,5.61,1470,Carla
"  1471 Tornio (1938 SL1)",N,N,0,28.719,,,,,4.48,1471,Tornio
"  1477 Bonsdorffia (1938 CC)",N,N,0,25.851,,0.733,,,5.75,1477,Bonsdorffia
"  1481 Tubingia (1938 DR)",N,N,0,33.770,,0.920,0.370,,5.24,1481,Tubingia
"  1484 Postrema (1938 HC)",N,N,0,40.871,,,,,4.53,1484,Postrema
"  1487 Boda (1938 WC)",N,N,0,25.671,,,,,5.55,1487,Boda
"  1488 Aura (1938 XE)",N,N,0,24.665,,,,,5.3,1488,Aura
"  1489 Attila (1939 GC)",N,N,0,26.789,,,,,5.68,1489,Attila
"  1491 Balduinus (1938 EJ)",N,N,0,21.941,,,,,5.83,1491,Balduinus
"  1493 Sigrid (1938 QB)",N,N,0,28.905,,0.643,0.225,,3.79,1493,Sigrid
"  1498 Lahti (1938 SK1)",N,N,0,31.605,,,,,5.47,1498,Lahti
"  1502 Arenda (1938 WB)",N,N,0,35.518,,,,,4.52,1502,Arenda
"  1503 Kuopio (1938 XD)",N,N,0,22.985,,,,,4.26,1503,Kuopio
"  1505 Koranna (1939 HH)",N,N,0,22.277,,,,,4.34,1505,Koranna
"  1510 Charlois (1939 DC)",N,N,0,24.507,,,,,4.36,1510,Charlois
"  1512 Oulu (1939 FE)",N,N,0,79.872,,0.715,0.190,,7.9,1512,Oulu
"  1516 Henry (1938 BG)",N,N,0,26.442,,,,,4.24,1516,Henry
"  1517 Beograd (1938 FD)",N,N,0,39.524,,,,,4.48,1517,Beograd
"  1519 Kajaani (1938 UB)",N,N,0,31.166,,,,,5.53,1519,Kajaani
"  1520 Imatra (1938 UY)",N,N,0,53.435,,,,,5.49,1520,Imatra
"  1524 Joensuu (1939 SB)",N,N,0,45.056,,,,,5.48,1524,Joensuu
"  1529 Oterma (1938 BC)",N,N,0,56.319,,0.764,0.386,,7.99,1529,Oterma
"  1532 Inari (1938 SM)",N,N,0,24.439,,0.840,0.360,,5.21,1532,Inari
"  1533 Saimaa (1939 BD)",N,N,0,24.298,,0.790,0.450,,5.23,1533,Saimaa
"  1534 Nasi (1939 BK)",N,N,0,22.12,,,,,4.51,1534,Nasi
"  1535 Paijanne (1939 RC)",N,N,0,23.836,,,,,5.64,1535,Paijanne
"  1537 Transylvania (1940 QA)",N,N,0,20.288,,,,,5.35,1537,Transylvania
"  1539 Borrelly (1940 UB)",N,N,0,26.791,,,,,5.57,1539,Borrelly
"  1540 Kevola (1938 WK)",N,N,0,43.875,,,,,4.8,1540,Kevola
"  1541 Estonia (1939 CK)",N,N,0,22.000,,,,,4.6,1541,Estonia
"  1542 Schalen (1941 QE)",N,N,0,42.374,,,,,5.44,1542,Schalen
"  1544 Vinterhansenia (1941 UK)",N,N,0,24.561,,,,,3.66,1544,Vinterhansenia
"  1546 Izsak (1941 SG1)",N,N,0,26.438,,,,,5.65,1546,Izsak
"  1547 Nele (1929 CZ)",N,N,0,20.877,,0.798,0.355,,4.31,1547,Nele
"  1548 Palomaa (1935 FK)",N,N,0,30.761,,,,,4.65,1548,Palomaa
"  1555 Dejan (1941 SA)",N,N,0,23.199,,,,,4.42,1555,Dejan
"  1556 Wingolfia (1942 AA)",N,N,0,28.65,,0.708,0.202,,6.34,1556,Wingolfia
"  1558 Jarnefelt (1942 BD)",N,N,0,54.977,,,,,5.79,1558,Jarnefelt
"  1560 Strattonia (1942 XB)",N,N,0,23.825,,,,,4.4,1560,Strattonia
"  1561 Fricke (1941 CG)",N,N,0,25.352,,,,,5.75,1561,Fricke
"  1564 Srbija (1936 TB)",N,N,0,41.681,,0.698,0.331,,5.65,1564,Srbija
"  1567 Alikoski (1941 HN)",N,N,0,69.242,,0.720,,,5.75,1567,Alikoski
"  1569 Evita (1948 PA)",N,N,0,36.346,,,,,5.59,1569,Evita
"  1572 Posnania (1949 SC)",N,N,0,31.500,,,,,5.49,1572,Posnania
"  1574 Meyer (1949 FD)",N,N,0,57.785,,,,,6.66,1574,Meyer
"  1576 Fabiola (1948 SA)",N,N,0,27.357,,0.632,0.405,,5.58,1576,Fabiola
"  1578 Kirkwood (1951 AT)",N,N,0,47.077,,0.788,0.276,,7.79,1578,Kirkwood
"  1579 Herrick (1948 SB)",N,N,0,46.925,,0.645,0.289,,6.36,1579,Herrick
"  1581 Abanderada (1950 LA1)",N,N,0,29.508,,0.659,0.351,,5.61,1581,Abanderada
"  1582 Martir (1950 LY)",N,N,0,37.252,,,,,5.6,1582,Martir
"  1585 Union (1947 RG)",N,N,0,55.271,,0.590,0.290,,5.01,1585,Union
"  1595 Tanga (1930 ME)",N,N,0,26.572,,0.655,0.480,,4.3,1595,Tanga
"  1596 Itzigsohn (1951 EV)",N,N,0,45.534,,,,,4.91,1596,Itzigsohn
"  1599 Giomus (1950 WA)",N,N,0,41.295,,,,,5.54,1599,Giomus
"  1603 Neva (1926 VH)",N,N,0,39.564,,,,,4.57,1603,Neva
"  1604 Tombaugh (1931 FH)",N,N,0,32.33,,0.751,0.373,,5.25,1604,Tombaugh
"  1605 Milankovitch (1936 GA)",N,N,0,29.598,,,,,5.23,1605,Milankovitch
"  1609 Brenda (1951 NL)",N,N,0,29.64,,0.860,0.390,,4.15,1609,Brenda
"  1611 Beyer (1950 DJ)",N,N,0,24.444,,,,,5.66,1611,Beyer
"  1614 Goldschmidt (1952 HA)",N,N,0,48.007,,,,,5.19,1614,Goldschmidt
"  1615 Bardwell (1950 BW)",N,N,0,29.139,,0.692,0.329,,5.5,1615,Bardwell
"  1616 Filipoff (1950 EA)",N,N,0,23.715,,,,,4.97,1616,Filipoff
"  1617 Alschmitt (1952 FB)",N,N,0,21.283,,,,,5.76,1617,Alschmitt
"  1623 Vivian (1948 PL)",N,N,0,27.851,,,,,5.57,1623,Vivian
"  1624 Rabe (1931 TT1)",N,N,0,26.270,,,,,5.69,1624,Rabe
"  1625 The NORC (1953 RB)",N,N,0,53.317,,0.732,0.311,,5.67,1625,"The NORC"
"  1628 Strobel (A923 RT)",N,N,0,59.345,,0.840,0.320,,5.23,1628,Strobel
"  1632 Siebohme (1941 DF)",N,N,0,29.351,,,,,4.33,1632,Siebohme
"  1633 Chimay (1929 EC)",N,N,0,37.428,,,,,5.69,1633,Chimay
"  1637 Swings (A907 GX)",N,N,0,52.994,,,,,5.37,1637,Swings
"  1639 Bower (1951 RB)",N,N,0,35.676,,0.677,0.368,,4.13,1639,Bower
"  1641 Tana (1935 OJ)",N,N,0,25.66,,0.860,0.410,,5.25,1641,Tana
"  1645 Waterfield (1933 OJ)",N,N,0,28.146,,,,,5.35,1645,Waterfield
"  1650 Heckmann (1937 TG)",N,N,0,30.202,,0.638,0.200,,3.8,1650,Heckmann
"  1654 Bojeva (1931 TL)",N,N,0,25.115,,,,,5.24,1654,Bojeva
"  1655 Comas Sola (1929 WG)",N,N,0,35.943,,0.642,0.262,,4.65,1655,"Comas Sola"
"  1659 Punkaharju (1940 YL)",N,N,0,28.010,,,,,4.64,1659,Punkaharju
"  1668 Hanna (1933 OK)",N,N,0,24.813,,,,,4.7,1668,Hanna
"  1669 Dagmar (1934 RS)",N,N,0,42.377,,0.730,0.460,,5.59,1669,Dagmar
"  1670 Minnaert (1934 RZ)",N,N,0,21.333,,0.660,,,4.94,1670,Minnaert
"  1672 Gezelle (1935 BD)",N,N,0,26.205,,,,,5.64,1672,Gezelle
"  1673 van Houten (1937 TH)",N,N,0,20.733,,,,,5.45,1673,"van Houten"
"  1674 Groeneveld (1938 DS)",N,N,0,32.386,,0.790,0.530,,5.71,1674,Groeneveld
"  1678 Hveen (1940 YH)",N,N,0,42.665,,,,,5.63,1678,Hveen
"  1679 Nevanlinna (1941 FR)",N,N,0,52.686,,,,,5.51,1679,Nevanlinna
"  1683 Castafiore (1950 SL)",N,N,0,21.159,,,,,4.52,1683,Castafiore
"  1684 Iguassu (1951 QE)",N,N,0,30.210,,,,,5.43,1684,Iguassu
